meet_url,event_name,event_url
https://www.tfrrs.org/results/82512/Night_at_Track_1_,800 Meters,https://www.tfrrs.org/results/82512/4990809/Night_at_Track_1_/Mens-800-Meters
https://www.tfrrs.org/results/82512/Night_at_Track_1_,800 Meters,https://www.tfrrs.org/results/82512/4990803/Night_at_Track_1_/Womens-800-Meters
https://www.tfrrs.org/results/82144/2023_USATFNE_Season_Opener,800 Meters,https://www.tfrrs.org/results/82144/4986899/2023_USATFNE_Season_Opener/Mens-800-Meters
https://www.tfrrs.org/results/82144/2023_USATFNE_Season_Opener,1500 Meters,https://www.tfrrs.org/results/82144/4986888/2023_USATFNE_Season_Opener/Mens-1500-Meters
https://www.tfrrs.org/results/82144/2023_USATFNE_Season_Opener,800 Meters,https://www.tfrrs.org/results/82144/4986912/2023_USATFNE_Season_Opener/Womens-800-Meters
https://www.tfrrs.org/results/82144/2023_USATFNE_Season_Opener,1500 Meters,https://www.tfrrs.org/results/82144/4986886/2023_USATFNE_Season_Opener/Womens-1500-Meters
https://www.tfrrs.org/results/81780/2023_UMass_Boston_Beacon_Invitational,800 Meters,https://www.tfrrs.org/results/81780/4978543/2023_UMass_Boston_Beacon_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81780/2023_UMass_Boston_Beacon_Invitational,800 Meters,https://www.tfrrs.org/results/81780/4978519/2023_UMass_Boston_Beacon_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81959/USM_Alumni_Open,5000 Meters,https://www.tfrrs.org/results/81959/4976852/USM_Alumni_Open/Mens-5000-Meters
https://www.tfrrs.org/results/81959/USM_Alumni_Open,5000 Meters,https://www.tfrrs.org/results/81959/4976844/USM_Alumni_Open/Womens-5000-Meters
https://www.tfrrs.org/results/81769/Crimson__Gold_Invitational,800 Meters,https://www.tfrrs.org/results/81769/4978173/Crimson__Gold_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81769/Crimson__Gold_Invitational,5000 Meters,https://www.tfrrs.org/results/81769/4978192/Crimson__Gold_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81769/Crimson__Gold_Invitational,800 Meters,https://www.tfrrs.org/results/81769/4978171/Crimson__Gold_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81769/Crimson__Gold_Invitational,5000 Meters,https://www.tfrrs.org/results/81769/4978160/Crimson__Gold_Invitational/Womens-5000-Meters
https://www.tfrrs.org/results/81998/CSS_Opener_2023,800 Meters,https://www.tfrrs.org/results/81998/4977876/CSS_Opener_2023/Mens-800-Meters
https://www.tfrrs.org/results/81998/CSS_Opener_2023,5000 Meters,https://www.tfrrs.org/results/81998/4977885/CSS_Opener_2023/Mens-5000-Meters
https://www.tfrrs.org/results/81998/CSS_Opener_2023,800 Meters,https://www.tfrrs.org/results/81998/4977886/CSS_Opener_2023/Womens-800-Meters
https://www.tfrrs.org/results/81998/CSS_Opener_2023,5000 Meters,https://www.tfrrs.org/results/81998/4977877/CSS_Opener_2023/Womens-5000-Meters
https://www.tfrrs.org/results/81799/Mountaineer_Open,800 Meters,https://www.tfrrs.org/results/81799/4977559/Mountaineer_Open/Mens-800-Meters
https://www.tfrrs.org/results/81799/Mountaineer_Open,5000 Meters,https://www.tfrrs.org/results/81799/4977567/Mountaineer_Open/Mens-5000-Meters
https://www.tfrrs.org/results/81799/Mountaineer_Open,800 Meters,https://www.tfrrs.org/results/81799/4977571/Mountaineer_Open/Womens-800-Meters
https://www.tfrrs.org/results/81664/JD_Martin_Invitational,800 Meters,https://www.tfrrs.org/results/81664/4977766/JD_Martin_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81664/JD_Martin_Invitational,800 Meters,https://www.tfrrs.org/results/81664/4977747/JD_Martin_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81398/Jimmy_Grant_Invite,800 Meters,https://www.tfrrs.org/results/81398/4977705/Jimmy_Grant_Invite/Mens-800-Meters
https://www.tfrrs.org/results/81489/2023_Spokane_Invitational,800 Meters,https://www.tfrrs.org/results/81489/4978071/2023_Spokane_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81489/2023_Spokane_Invitational,5000 Meters,https://www.tfrrs.org/results/81489/4978096/2023_Spokane_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81489/2023_Spokane_Invitational,800 Meters,https://www.tfrrs.org/results/81489/4978093/2023_Spokane_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81489/2023_Spokane_Invitational,5000 Meters,https://www.tfrrs.org/results/81489/4978090/2023_Spokane_Invitational/Womens-5000-Meters
https://www.tfrrs.org/results/81836/Mount_Union_Toy_Drive,800 Meters,https://www.tfrrs.org/results/81836/4976979/Mount_Union_Toy_Drive/Mens-800-Meters
https://www.tfrrs.org/results/81836/Mount_Union_Toy_Drive,800 Meters,https://www.tfrrs.org/results/81836/4976994/Mount_Union_Toy_Drive/Womens-800-Meters
https://www.tfrrs.org/results/81842/2023_Yale_Season_Opener,800 Meters,https://www.tfrrs.org/results/81842/4976705/2023_Yale_Season_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81842/2023_Yale_Season_Opener,5000 Meters,https://www.tfrrs.org/results/81842/4976718/2023_Yale_Season_Opener/Mens-5000-Meters
https://www.tfrrs.org/results/81842/2023_Yale_Season_Opener,800 Meters,https://www.tfrrs.org/results/81842/4976717/2023_Yale_Season_Opener/Womens-800-Meters
https://www.tfrrs.org/results/81922/Wesleyan_Winter_Invite,800 Meters,https://www.tfrrs.org/results/81922/4976826/Wesleyan_Winter_Invite/Mens-800-Meters
https://www.tfrrs.org/results/81922/Wesleyan_Winter_Invite,5000 Meters,https://www.tfrrs.org/results/81922/4976819/Wesleyan_Winter_Invite/Mens-5000-Meters
https://www.tfrrs.org/results/81922/Wesleyan_Winter_Invite,800 Meters,https://www.tfrrs.org/results/81922/4976808/Wesleyan_Winter_Invite/Womens-800-Meters
https://www.tfrrs.org/results/81922/Wesleyan_Winter_Invite,5000 Meters,https://www.tfrrs.org/results/81922/4976812/Wesleyan_Winter_Invite/Womens-5000-Meters
https://www.tfrrs.org/results/81619/Morehouse_Maroon_Tiger_Invitational,800 Meters,https://www.tfrrs.org/results/81619/4975224/Morehouse_Maroon_Tiger_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81619/Morehouse_Maroon_Tiger_Invitational,5000 Meters,https://www.tfrrs.org/results/81619/4975236/Morehouse_Maroon_Tiger_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81619/Morehouse_Maroon_Tiger_Invitational,800 Meters,https://www.tfrrs.org/results/81619/4975222/Morehouse_Maroon_Tiger_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81461/Warrior_Indoor_Invitational,800 Meters,https://www.tfrrs.org/results/81461/5015275/Warrior_Indoor_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81461/Warrior_Indoor_Invitational,800 Meters,https://www.tfrrs.org/results/81461/5015274/Warrior_Indoor_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81949/Diplomat_Open__Franklin__Marshall,800 Meters,https://www.tfrrs.org/results/81949/4976259/Diplomat_Open__Franklin__Marshall/Mens-800-Meters
https://www.tfrrs.org/results/81949/Diplomat_Open__Franklin__Marshall,5000 Meters,https://www.tfrrs.org/results/81949/4976248/Diplomat_Open__Franklin__Marshall/Mens-5000-Meters
https://www.tfrrs.org/results/81949/Diplomat_Open__Franklin__Marshall,800 Meters,https://www.tfrrs.org/results/81949/4976241/Diplomat_Open__Franklin__Marshall/Womens-800-Meters
https://www.tfrrs.org/results/81949/Diplomat_Open__Franklin__Marshall,5000 Meters,https://www.tfrrs.org/results/81949/4976262/Diplomat_Open__Franklin__Marshall/Womens-5000-Meters
https://www.tfrrs.org/results/81752/2023_UNK_Pre-Holiday_Classic,800 Meters,https://www.tfrrs.org/results/81752/4976149/2023_UNK_Pre-Holiday_Classic/Mens-800-Meters
https://www.tfrrs.org/results/81752/2023_UNK_Pre-Holiday_Classic,800 Meters,https://www.tfrrs.org/results/81752/4976130/2023_UNK_Pre-Holiday_Classic/Womens-800-Meters
https://www.tfrrs.org/results/81964/Finals_Week_Invitational,800 Meters,https://www.tfrrs.org/results/81964/4977342/Finals_Week_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81964/Finals_Week_Invitational,5000 Meters,https://www.tfrrs.org/results/81964/4977358/Finals_Week_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81964/Finals_Week_Invitational,800 Meters,https://www.tfrrs.org/results/81964/4977353/Finals_Week_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81380/Bow_Tie_Invitational,800 Meters,https://www.tfrrs.org/results/81380/4976227/Bow_Tie_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81380/Bow_Tie_Invitational,5000 Meters,https://www.tfrrs.org/results/81380/4976220/Bow_Tie_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81380/Bow_Tie_Invitational,800 Meters,https://www.tfrrs.org/results/81380/4976209/Bow_Tie_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81380/Bow_Tie_Invitational,5000 Meters,https://www.tfrrs.org/results/81380/4976219/Bow_Tie_Invitational/Womens-5000-Meters
https://www.tfrrs.org/results/81567/2023_BYU_December_Invitational,800 Meters,https://www.tfrrs.org/results/81567/4978382/2023_BYU_December_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81567/2023_BYU_December_Invitational,800 Meters,https://www.tfrrs.org/results/81567/4977782/2023_BYU_December_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81412/GVSU_Holiday_Open,800 Meters,https://www.tfrrs.org/results/81412/4975881/GVSU_Holiday_Open/Mens-800-Meters
https://www.tfrrs.org/results/81412/GVSU_Holiday_Open,800 Meters,https://www.tfrrs.org/results/81412/4975886/GVSU_Holiday_Open/Womens-800-Meters
https://www.tfrrs.org/results/81990/UMaine_meet_1,800 Meters,https://www.tfrrs.org/results/81990/4976885/UMaine_meet_1/Mens-800-Meters
https://www.tfrrs.org/results/81990/UMaine_meet_1,800 Meters,https://www.tfrrs.org/results/81990/4976891/UMaine_meet_1/Womens-800-Meters
https://www.tfrrs.org/results/82008/Keiser_Winter_Open_,800 Meters,https://www.tfrrs.org/results/82008/4976375/Keiser_Winter_Open_/Mens-800-Meters
https://www.tfrrs.org/results/81806/Cornell_Winter_Classic,800 Meters,https://www.tfrrs.org/results/81806/4975996/Cornell_Winter_Classic/Mens-800-Meters
https://www.tfrrs.org/results/81806/Cornell_Winter_Classic,800 Meters,https://www.tfrrs.org/results/81806/4975999/Cornell_Winter_Classic/Womens-800-Meters
https://www.tfrrs.org/results/81390/Art_Kadish_Elm_City_Challenge,800 Meters,https://www.tfrrs.org/results/81390/4978021/Art_Kadish_Elm_City_Challenge/Mens-800-Meters
https://www.tfrrs.org/results/81390/Art_Kadish_Elm_City_Challenge,800 Meters,https://www.tfrrs.org/results/81390/4978043/Art_Kadish_Elm_City_Challenge/Womens-800-Meters
https://www.tfrrs.org/results/82321/Clemson_Opener,800 Meters,https://www.tfrrs.org/results/82321/4988109/Clemson_Opener/Mens-800-Meters
https://www.tfrrs.org/results/82321/Clemson_Opener,800 Meters,https://www.tfrrs.org/results/82321/4988102/Clemson_Opener/Womens-800-Meters
https://www.tfrrs.org/results/82327/Early_Bird_Open__Multi,800 Meters,https://www.tfrrs.org/results/82327/4976769/Early_Bird_Open__Multi/Mens-800-Meters
https://www.tfrrs.org/results/82327/Early_Bird_Open__Multi,800 Meters,https://www.tfrrs.org/results/82327/4976762/Early_Bird_Open__Multi/Womens-800-Meters
https://www.tfrrs.org/results/82327/Early_Bird_Open__Multi,5000 Meters,https://www.tfrrs.org/results/82327/4976773/Early_Bird_Open__Multi/Womens-5000-Meters
https://www.tfrrs.org/results/82330/ISU_Holiday_Invitational,800 Meters,https://www.tfrrs.org/results/82330/4977425/ISU_Holiday_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/82330/ISU_Holiday_Invitational,800 Meters,https://www.tfrrs.org/results/82330/4977432/ISU_Holiday_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81833/Tiffin_University_College_1_,800 Meters,https://www.tfrrs.org/results/81833/4975731/Tiffin_University_College_1_/Mens-800-Meters
https://www.tfrrs.org/results/81833/Tiffin_University_College_1_,800 Meters,https://www.tfrrs.org/results/81833/4975738/Tiffin_University_College_1_/Womens-800-Meters
https://www.tfrrs.org/results/82082/Dakota_Alumni_Classic_,800 Meters,https://www.tfrrs.org/results/82082/4977914/Dakota_Alumni_Classic_/Mens-800-Meters
https://www.tfrrs.org/results/82082/Dakota_Alumni_Classic_,800 Meters,https://www.tfrrs.org/results/82082/4977929/Dakota_Alumni_Classic_/Womens-800-Meters
https://www.tfrrs.org/results/82337/2023_Bulldog_Early_Bird,800 Meters,https://www.tfrrs.org/results/82337/4977999/2023_Bulldog_Early_Bird/Mens-800-Meters
https://www.tfrrs.org/results/81532/Joe_Donahue_Games_Opener,800 Meters,https://www.tfrrs.org/results/81532/4975960/Joe_Donahue_Games_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81532/Joe_Donahue_Games_Opener,800 Meters,https://www.tfrrs.org/results/81532/4975941/Joe_Donahue_Games_Opener/Womens-800-Meters
https://www.tfrrs.org/results/82338/Bast-Cregger_Multi_Invitational,800 Meters,https://www.tfrrs.org/results/82338/4978698/Bast-Cregger_Multi_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/82338/Bast-Cregger_Multi_Invitational,5000 Meters,https://www.tfrrs.org/results/82338/4978690/Bast-Cregger_Multi_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/82338/Bast-Cregger_Multi_Invitational,800 Meters,https://www.tfrrs.org/results/82338/4978697/Bast-Cregger_Multi_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/82338/Bast-Cregger_Multi_Invitational,5000 Meters,https://www.tfrrs.org/results/82338/4978689/Bast-Cregger_Multi_Invitational/Womens-5000-Meters
https://www.tfrrs.org/results/81494/Susquehanna_Early_Season_Multi_and_Invite,800 Meters,https://www.tfrrs.org/results/81494/4977180/Susquehanna_Early_Season_Multi_and_Invite/Mens-800-Meters
https://www.tfrrs.org/results/81494/Susquehanna_Early_Season_Multi_and_Invite,800 Meters,https://www.tfrrs.org/results/81494/4977172/Susquehanna_Early_Season_Multi_and_Invite/Womens-800-Meters
https://www.tfrrs.org/results/82109/Utica_Holiday_Classic,800 Meters,https://www.tfrrs.org/results/82109/4977528/Utica_Holiday_Classic/Mens-800-Meters
https://www.tfrrs.org/results/82109/Utica_Holiday_Classic,5000 Meters,https://www.tfrrs.org/results/82109/4977548/Utica_Holiday_Classic/Mens-5000-Meters
https://www.tfrrs.org/results/82109/Utica_Holiday_Classic,800 Meters,https://www.tfrrs.org/results/82109/4977545/Utica_Holiday_Classic/Womens-800-Meters
https://www.tfrrs.org/results/82109/Utica_Holiday_Classic,5000 Meters,https://www.tfrrs.org/results/82109/4977552/Utica_Holiday_Classic/Womens-5000-Meters
https://www.tfrrs.org/results/81597/Indiana_Early_Bird,800 Meters,https://www.tfrrs.org/results/81597/4976175/Indiana_Early_Bird/Mens-800-Meters
https://www.tfrrs.org/results/81597/Indiana_Early_Bird,800 Meters,https://www.tfrrs.org/results/81597/4976173/Indiana_Early_Bird/Womens-800-Meters
https://www.tfrrs.org/results/81864/John_Gartland_Invitational,800 Meters,https://www.tfrrs.org/results/81864/4976027/John_Gartland_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81864/John_Gartland_Invitational,800 Meters,https://www.tfrrs.org/results/81864/4976019/John_Gartland_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81882/_Colorado_Running_Company_Pre-Holiday_Invite__Multi,800 Meters,https://www.tfrrs.org/results/81882/4977304/_Colorado_Running_Company_Pre-Holiday_Invite__Multi/Mens-800-Meters
https://www.tfrrs.org/results/81882/_Colorado_Running_Company_Pre-Holiday_Invite__Multi,5000 Meters,https://www.tfrrs.org/results/81882/4977295/_Colorado_Running_Company_Pre-Holiday_Invite__Multi/Mens-5000-Meters
https://www.tfrrs.org/results/81882/_Colorado_Running_Company_Pre-Holiday_Invite__Multi,800 Meters,https://www.tfrrs.org/results/81882/4977313/_Colorado_Running_Company_Pre-Holiday_Invite__Multi/Womens-800-Meters
https://www.tfrrs.org/results/81882/_Colorado_Running_Company_Pre-Holiday_Invite__Multi,5000 Meters,https://www.tfrrs.org/results/81882/4977280/_Colorado_Running_Company_Pre-Holiday_Invite__Multi/Womens-5000-Meters
https://www.tfrrs.org/results/81603/Air_Force_Holiday_Opener,800 Meters,https://www.tfrrs.org/results/81603/4975871/Air_Force_Holiday_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81603/Air_Force_Holiday_Opener,800 Meters,https://www.tfrrs.org/results/81603/4975861/Air_Force_Holiday_Opener/Womens-800-Meters
https://www.tfrrs.org/results/81606/Eastern_Illinois_Early_Bird,800 Meters,https://www.tfrrs.org/results/81606/4975658/Eastern_Illinois_Early_Bird/Mens-800-Meters
https://www.tfrrs.org/results/81606/Eastern_Illinois_Early_Bird,800 Meters,https://www.tfrrs.org/results/81606/4975662/Eastern_Illinois_Early_Bird/Womens-800-Meters
https://www.tfrrs.org/results/81727/2023_Blue_Demon_Holiday_Invite,800 Meters,https://www.tfrrs.org/results/81727/4976076/2023_Blue_Demon_Holiday_Invite/Mens-800-Meters
https://www.tfrrs.org/results/81727/2023_Blue_Demon_Holiday_Invite,800 Meters,https://www.tfrrs.org/results/81727/4976069/2023_Blue_Demon_Holiday_Invite/Womens-800-Meters
https://www.tfrrs.org/results/81923/Dartmouth_December_Invite,800 Meters,https://www.tfrrs.org/results/81923/4976579/Dartmouth_December_Invite/Womens-800-Meters
https://www.tfrrs.org/results/81643/Bobcat_Preview,800 Meters,https://www.tfrrs.org/results/81643/4974890/Bobcat_Preview/Mens-800-Meters
https://www.tfrrs.org/results/81643/Bobcat_Preview,5000 Meters,https://www.tfrrs.org/results/81643/4974902/Bobcat_Preview/Mens-5000-Meters
https://www.tfrrs.org/results/81643/Bobcat_Preview,800 Meters,https://www.tfrrs.org/results/81643/4974888/Bobcat_Preview/Womens-800-Meters
https://www.tfrrs.org/results/81643/Bobcat_Preview,5000 Meters,https://www.tfrrs.org/results/81643/4974879/Bobcat_Preview/Womens-5000-Meters
https://www.tfrrs.org/results/81271/JDL_Early_Bird_Invitational,800 Meters,https://www.tfrrs.org/results/81271/4970941/JDL_Early_Bird_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81271/JDL_Early_Bird_Invitational,5000 Meters,https://www.tfrrs.org/results/81271/4970977/JDL_Early_Bird_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81271/JDL_Early_Bird_Invitational,800 Meters,https://www.tfrrs.org/results/81271/4970944/JDL_Early_Bird_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81468/Holiday_Kickoff_Open,800 Meters,https://www.tfrrs.org/results/81468/4969490/Holiday_Kickoff_Open/Mens-800-Meters
https://www.tfrrs.org/results/81468/Holiday_Kickoff_Open,800 Meters,https://www.tfrrs.org/results/81468/4969500/Holiday_Kickoff_Open/Womens-800-Meters
https://www.tfrrs.org/results/81558/Marauders_Indoor_Opener,5000 Meters,https://www.tfrrs.org/results/81558/4968469/Marauders_Indoor_Opener/Mens-5000-Meters
https://www.tfrrs.org/results/81558/Marauders_Indoor_Opener,800 Meters,https://www.tfrrs.org/results/81558/4968453/Marauders_Indoor_Opener/Womens-800-Meters
https://www.tfrrs.org/results/81942/10th_Annual_Spartan_Holiday_Classic,800 Meters,https://www.tfrrs.org/results/81942/4968258/10th_Annual_Spartan_Holiday_Classic/Mens-800-Meters
https://www.tfrrs.org/results/81942/10th_Annual_Spartan_Holiday_Classic,5000 Meters,https://www.tfrrs.org/results/81942/4968268/10th_Annual_Spartan_Holiday_Classic/Mens-5000-Meters
https://www.tfrrs.org/results/81942/10th_Annual_Spartan_Holiday_Classic,800 Meters,https://www.tfrrs.org/results/81942/4968265/10th_Annual_Spartan_Holiday_Classic/Womens-800-Meters
https://www.tfrrs.org/results/81942/10th_Annual_Spartan_Holiday_Classic,5000 Meters,https://www.tfrrs.org/results/81942/4968275/10th_Annual_Spartan_Holiday_Classic/Womens-5000-Meters
https://www.tfrrs.org/results/81744/Navy_Indoor_Invitational,800 Meters,https://www.tfrrs.org/results/81744/4968981/Navy_Indoor_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81744/Navy_Indoor_Invitational,800 Meters,https://www.tfrrs.org/results/81744/4968988/Navy_Indoor_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81945/Frigid_Bee_Opener,800 Meters,https://www.tfrrs.org/results/81945/4968037/Frigid_Bee_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81945/Frigid_Bee_Opener,5000 Meters,https://www.tfrrs.org/results/81945/4968050/Frigid_Bee_Opener/Mens-5000-Meters
https://www.tfrrs.org/results/81945/Frigid_Bee_Opener,800 Meters,https://www.tfrrs.org/results/81945/4968036/Frigid_Bee_Opener/Womens-800-Meters
https://www.tfrrs.org/results/81945/Frigid_Bee_Opener,5000 Meters,https://www.tfrrs.org/results/81945/4968032/Frigid_Bee_Opener/Womens-5000-Meters
https://www.tfrrs.org/results/81270/Visit_Winston-Salem_College_Kick-off,800 Meters,https://www.tfrrs.org/results/81270/4968572/Visit_Winston-Salem_College_Kick-off/Mens-800-Meters
https://www.tfrrs.org/results/81270/Visit_Winston-Salem_College_Kick-off,5000 Meters,https://www.tfrrs.org/results/81270/4968577/Visit_Winston-Salem_College_Kick-off/Mens-5000-Meters
https://www.tfrrs.org/results/81270/Visit_Winston-Salem_College_Kick-off,800 Meters,https://www.tfrrs.org/results/81270/4968578/Visit_Winston-Salem_College_Kick-off/Womens-800-Meters
https://www.tfrrs.org/results/81270/Visit_Winston-Salem_College_Kick-off,5000 Meters,https://www.tfrrs.org/results/81270/4968559/Visit_Winston-Salem_College_Kick-off/Womens-5000-Meters
https://www.tfrrs.org/results/81628/Boston_University_Sharon_Colyear-Danville_Season_Opener,800 Meters,https://www.tfrrs.org/results/81628/4969018/Boston_University_Sharon_Colyear-Danville_Season_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81628/Boston_University_Sharon_Colyear-Danville_Season_Opener,800 Meters,https://www.tfrrs.org/results/81628/4969024/Boston_University_Sharon_Colyear-Danville_Season_Opener/Womens-800-Meters
https://www.tfrrs.org/results/81628/Boston_University_Sharon_Colyear-Danville_Season_Opener,5000 Meters,https://www.tfrrs.org/results/81628/4969021/Boston_University_Sharon_Colyear-Danville_Season_Opener/Womens-5000-Meters
https://www.tfrrs.org/results/81991/Chuck_Peterson_Open,800 Meters,https://www.tfrrs.org/results/81991/4968250/Chuck_Peterson_Open/Mens-800-Meters
https://www.tfrrs.org/results/81991/Chuck_Peterson_Open,5000 Meters,https://www.tfrrs.org/results/81991/4968245/Chuck_Peterson_Open/Mens-5000-Meters
https://www.tfrrs.org/results/81991/Chuck_Peterson_Open,800 Meters,https://www.tfrrs.org/results/81991/4968244/Chuck_Peterson_Open/Womens-800-Meters
https://www.tfrrs.org/results/81991/Chuck_Peterson_Open,5000 Meters,https://www.tfrrs.org/results/81991/4968241/Chuck_Peterson_Open/Womens-5000-Meters
https://www.tfrrs.org/results/81471/ONU_Holiday_Invite_2023,800 Meters,https://www.tfrrs.org/results/81471/4973352/ONU_Holiday_Invite_2023/Mens-800-Meters
https://www.tfrrs.org/results/81471/ONU_Holiday_Invite_2023,800 Meters,https://www.tfrrs.org/results/81471/4973359/ONU_Holiday_Invite_2023/Womens-800-Meters
https://www.tfrrs.org/results/81778/Ripon_Winter_Open,800 Meters,https://www.tfrrs.org/results/81778/4968077/Ripon_Winter_Open/Mens-800-Meters
https://www.tfrrs.org/results/81778/Ripon_Winter_Open,5000 Meters,https://www.tfrrs.org/results/81778/4968092/Ripon_Winter_Open/Mens-5000-Meters
https://www.tfrrs.org/results/81778/Ripon_Winter_Open,800 Meters,https://www.tfrrs.org/results/81778/4968084/Ripon_Winter_Open/Womens-800-Meters
https://www.tfrrs.org/results/81778/Ripon_Winter_Open,5000 Meters,https://www.tfrrs.org/results/81778/4968087/Ripon_Winter_Open/Womens-5000-Meters
https://www.tfrrs.org/results/81389/SIU_Saluki_Fast_Start,800 Meters,https://www.tfrrs.org/results/81389/4968705/SIU_Saluki_Fast_Start/Mens-800-Meters
https://www.tfrrs.org/results/81389/SIU_Saluki_Fast_Start,800 Meters,https://www.tfrrs.org/results/81389/4968691/SIU_Saluki_Fast_Start/Womens-800-Meters
https://www.tfrrs.org/results/81808/Mary_Grinaker_Invitational,800 Meters,https://www.tfrrs.org/results/81808/4967898/Mary_Grinaker_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81808/Mary_Grinaker_Invitational,800 Meters,https://www.tfrrs.org/results/81808/4967918/Mary_Grinaker_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81488/Crowell_Open_,800 Meters,https://www.tfrrs.org/results/81488/4968622/Crowell_Open_/Mens-800-Meters
https://www.tfrrs.org/results/81488/Crowell_Open_,800 Meters,https://www.tfrrs.org/results/81488/4968615/Crowell_Open_/Womens-800-Meters
https://www.tfrrs.org/results/81829/Scott_Fangman_Invitational,800 Meters,https://www.tfrrs.org/results/81829/4968545/Scott_Fangman_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/81829/Scott_Fangman_Invitational,800 Meters,https://www.tfrrs.org/results/81829/4968532/Scott_Fangman_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81527/UBears_Alumni_Invitational,5000 Meters,https://www.tfrrs.org/results/81527/4967833/UBears_Alumni_Invitational/Mens-5000-Meters
https://www.tfrrs.org/results/81527/UBears_Alumni_Invitational,5000 Meters,https://www.tfrrs.org/results/81527/4967842/UBears_Alumni_Invitational/Womens-5000-Meters
https://www.tfrrs.org/results/81595/2023_Mastodon_Opener,800 Meters,https://www.tfrrs.org/results/81595/4967943/2023_Mastodon_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81595/2023_Mastodon_Opener,800 Meters,https://www.tfrrs.org/results/81595/4967954/2023_Mastodon_Opener/Womens-800-Meters
https://www.tfrrs.org/results/75944/Barons_Invitational,800 Meters,https://www.tfrrs.org/results/75944/4968883/Barons_Invitational/Mens-800-Meters
https://www.tfrrs.org/results/75944/Barons_Invitational,800 Meters,https://www.tfrrs.org/results/75944/4968893/Barons_Invitational/Womens-800-Meters
https://www.tfrrs.org/results/81834/Wittenberg_Tiger_Opener,800 Meters,https://www.tfrrs.org/results/81834/4973227/Wittenberg_Tiger_Opener/Mens-800-Meters
https://www.tfrrs.org/results/81834/Wittenberg_Tiger_Opener,5000 Meters,https://www.tfrrs.org/results/81834/4973225/Wittenberg_Tiger_Opener/Mens-5000-Meters
https://www.tfrrs.org/results/81834/Wittenberg_Tiger_Opener,800 Meters,https://www.tfrrs.org/results/81834/4973246/Wittenberg_Tiger_Opener/Womens-800-Meters
https://www.tfrrs.org/results/81498/Suffolk_Relays,800 Meters,https://www.tfrrs.org/results/81498/4968964/Suffolk_Relays/Mens-800-Meters
https://www.tfrrs.org/results/81498/Suffolk_Relays,5000 Meters,https://www.tfrrs.org/results/81498/4968932/Suffolk_Relays/Mens-5000-Meters
https://www.tfrrs.org/results/81498/Suffolk_Relays,800 Meters,https://www.tfrrs.org/results/81498/4968935/Suffolk_Relays/Womens-800-Meters
https://www.tfrrs.org/results/81498/Suffolk_Relays,5000 Meters,https://www.tfrrs.org/results/81498/4968966/Suffolk_Relays/Womens-5000-Meters
https://www.tfrrs.org/results/81601/2023_JAC_Indoor___Outdoor_Opener,800 Meters,https://www.tfrrs.org/results/81601/4969178/2023_JAC_Indoor___Outdoor_Opener/Mens-800-Meters
